left_city,left_source,right_city,right_source,dist,cnt_in_group,left_city:1,left_source:1,right_city:1,right_source:1,dist:1,cnt_in_group:1,chamfer_dist
Barcelona,dalle,Moscow,google,9.101405084133148,20,Moscow,google,Barcelona,dalle,13.844408065080643,30,0.4589162629842758
Barcelona,google,Moscow,google,12.978837803006172,30,Moscow,google,Barcelona,google,12.687743410468102,30,0.42777635355790455
Beijing,dalle,Moscow,google,8.786290526390076,20,Moscow,google,Beijing,dalle,14.051325917243958,30,0.4567523288726807
Beijing,google,Moscow,google,12.36537390947342,30,Moscow,google,Beijing,google,12.451545417308807,30,0.4136153221130371
Berlin,dalle,Moscow,google,8.971763253211975,20,Moscow,google,Berlin,dalle,14.50970184803009,30,0.4696293020248413
Berlin,google,Moscow,google,12.638216331601143,33,Moscow,google,Berlin,google,12.152363881468773,30,0.393501273223332
Bogota,dalle,Moscow,google,7.919762283563614,20,Moscow,google,Bogota,dalle,13.33637449145317,30,0.4251227355003357
Bogota,google,Moscow,google,13.214691370725632,30,Moscow,google,Bogota,google,12.956181555986404,30,0.4361812154452006
Brussels,dalle,Moscow,google,7.71624207496643,20,Moscow,google,Brussels,dalle,13.140170335769653,30,0.41712824821472166
Brussels,google,Moscow,google,11.691742599010468,30,Moscow,google,Brussels,google,12.558791041374207,30,0.4041755606730779
Bucharest,dalle,Moscow,google,8.230326473712921,20,Moscow,google,Bucharest,dalle,13.699179619550705,30,0.4385901218652725
Bucharest,google,Moscow,google,12.322098135948181,31,Moscow,google,Bucharest,google,12.198877960443497,30,0.4019832146949455
Budapest,dalle,Moscow,google,7.876763135194778,20,Moscow,google,Budapest,dalle,12.678439170122147,30,0.4111040461063385
Budapest,google,Moscow,google,12.706649452447891,30,Moscow,google,Budapest,google,12.844017386436462,30,0.42584444731473925
Buenos Aires,dalle,Moscow,google,8.89973184466362,20,Moscow,google,Buenos Aires,dalle,14.7872114777565,30,0.4737388664484024
Buenos Aires,google,Moscow,google,12.638018816709518,30,Moscow,google,Buenos Aires,google,12.74026706814766,30,0.4229714314142863
Busan,dalle,Moscow,google,8.692628771066666,20,Moscow,google,Busan,dalle,13.565828710794449,30,0.4451691496372223
Busan,google,Moscow,google,13.10036051273346,30,Moscow,google,Busan,google,13.676090568304062,30,0.4462741846839587
Cairo,dalle,Moscow,google,8.128581702709198,20,Moscow,google,Cairo,dalle,13.280875235795975,30,0.42818913877010345
Cairo,google,Moscow,google,13.137843281030655,32,Moscow,google,Cairo,google,12.9109425842762,30,0.4201417075049493
Caracas,dalle,Moscow,google,8.167984127998352,20,Moscow,google,Caracas,dalle,13.744681805372238,30,0.4382533186674118
Caracas,google,Moscow,google,12.980863124132156,30,Moscow,google,Caracas,google,13.183286041021347,30,0.43606915275255836
Chicago,dalle,Moscow,google,8.977924048900604,20,Moscow,google,Chicago,dalle,14.09566217660904,30,0.46147172451019286
Chicago,google,Moscow,google,12.674389004707336,30,Moscow,google,Chicago,google,12.202557891607285,30,0.4146157816052437
Copenhagen,dalle,Moscow,google,8.599651873111725,20,Moscow,google,Copenhagen,dalle,13.577685743570328,30,0.44354675233364105
Copenhagen,google,Moscow,google,11.163634955883026,30,Moscow,google,Copenhagen,google,12.383140325546265,30,0.39244625469048816
Delhi,dalle,Moscow,google,8.581249475479126,20,Moscow,google,Delhi,dalle,14.027248054742813,30,0.45216995060443876
Delhi,google,Moscow,google,12.946541488170624,30,Moscow,google,Delhi,google,12.622790575027466,30,0.42615553438663484
Dubai,dalle,Moscow,google,8.133676588535309,20,Moscow,google,Dubai,dalle,13.700449645519257,30,0.4366825246810913
Dubai,google,Moscow,google,12.94915646314621,30,Moscow,google,Dubai,google,12.972016304731369,30,0.43201954613129295
Dublin,dalle,Moscow,google,8.568333268165588,20,Moscow,google,Dublin,dalle,14.25142976641655,30,0.45639526069164277
Dublin,google,Moscow,google,12.550315111875534,30,Moscow,google,Dublin,google,12.859064906835556,30,0.42348966697851814
Helsinki,dalle,Moscow,google,8.34750109910965,20,Moscow,google,Helsinki,dalle,14.173740237951279,30,0.4504248267412186
Helsinki,google,Moscow,google,12.174939215183258,30,Moscow,google,Helsinki,google,12.525730788707733,30,0.4116778333981832
Ho Chi Minh City,dalle,Moscow,google,7.906152278184891,20,Moscow,google,Ho Chi Minh City,dalle,13.347182214260101,30,0.42506668984889984
Ho Chi Minh City,google,Moscow,google,13.378338426351547,32,Moscow,google,Ho Chi Minh City,google,12.516611456871033,30,0.417660481987461
Hong Kong,dalle,Moscow,google,9.110108464956284,20,Moscow,google,Hong Kong,dalle,15.398088455200195,30,0.49016393840312955
Hong Kong,google,Moscow,google,12.526003181934357,30,Moscow,google,Hong Kong,google,12.456125259399414,30,0.41636880735556286
Istanbul,dalle,Moscow,google,8.80659008026123,20,Moscow,google,Istanbul,dalle,14.562700986862183,30,0.46738582134246826
Istanbul,google,Moscow,google,12.130012810230255,30,Moscow,google,Istanbul,google,12.678528428077698,30,0.41347568730513257
Jakarta,dalle,Moscow,google,9.035358190536499,20,Moscow,google,Jakarta,dalle,14.008672773838043,30,0.46088061928749086
Jakarta,google,Moscow,google,12.998601138591766,30,Moscow,google,Jakarta,google,12.807279199361801,30,0.43009800563255945
Johannesburg,dalle,Moscow,google,6.903313159942627,20,Moscow,google,Johannesburg,dalle,12.661837041378021,30,0.39130300402641294
Johannesburg,google,Moscow,google,12.272566929459572,30,Moscow,google,Johannesburg,google,12.619377449154854,30,0.41486573964357376
Kobe,dalle,Moscow,google,9.182301729917526,20,Moscow,google,Kobe,dalle,14.43971073627472,30,0.47244024932384493
Kobe,google,Moscow,google,12.409657031297684,30,Moscow,google,Kobe,google,12.699340909719467,30,0.4184832990169525
Kyoto,dalle,Moscow,google,9.783432573080063,20,Moscow,google,Kyoto,dalle,15.443914949893951,30,0.5045469504594803
Kyoto,google,Moscow,google,13.130212634801865,30,Moscow,google,Kyoto,google,13.843415379524231,30,0.44956046690543494
Lagos,dalle,Moscow,google,8.040775835514069,20,Moscow,google,Lagos,dalle,13.489688605070114,30,0.43060928881168364
Lagos,google,Moscow,google,13.349867969751358,30,Moscow,google,Lagos,google,13.138578832149506,30,0.4414741133650144
Lisbon,dalle,Moscow,google,8.992916017770767,20,Moscow,google,Lisbon,dalle,14.541378408670425,30,0.47068588852882387
Lisbon,google,Moscow,google,12.288423866033554,30,Moscow,google,Lisbon,google,13.101428627967834,30,0.4231642082333565
London,dalle,Moscow,google,9.004741936922073,20,Moscow,google,London,dalle,14.08840924501419,30,0.4618630236387253
London,google,Moscow,google,11.57928079366684,30,Moscow,google,London,google,12.038499653339386,30,0.3936296741167704
Los Angeles,dalle,Moscow,google,8.303408846259117,20,Moscow,google,Los Angeles,dalle,13.361671939492226,30,0.43330161571502684
Los Angeles,google,Moscow,google,12.500753849744797,30,Moscow,google,Los Angeles,google,12.864675879478455,30,0.42275716215372083
Madrid,dalle,Moscow,google,8.474796265363693,20,Moscow,google,Madrid,dalle,14.162988394498825,30,0.45275569319725034
Madrid,google,Moscow,google,12.16089454293251,30,Moscow,google,Madrid,google,12.498201340436935,30,0.41098493138949077
Manila,dalle,Moscow,google,8.177441090345383,20,Moscow,google,Manila,dalle,12.964690774679184,30,0.4228426373004913
Manila,google,Moscow,google,13.11065337061882,30,Moscow,google,Manila,google,13.144459664821625,30,0.43758521725734073
Melbourne,dalle,Moscow,google,9.322573781013489,20,Moscow,google,Melbourne,dalle,14.225168496370316,30,0.4709548455476761
Melbourne,google,Moscow,google,12.0287566781044,30,Moscow,google,Melbourne,google,12.330353319644928,30,0.40598516662915546
Mexico City,dalle,Moscow,google,8.915312647819519,20,Moscow,google,Mexico City,dalle,13.7489053606987,30,0.4532843601703644
Mexico City,google,Moscow,google,11.734987631440163,30,Moscow,google,Mexico City,google,12.509933665394783,30,0.40408202161391577
Milan,dalle,Moscow,google,9.292623609304428,20,Moscow,google,Milan,dalle,14.640386253595352,30,0.4786601972579956
Milan,google,Moscow,google,12.781069576740265,30,Moscow,google,Milan,google,12.89122673869133,30,0.42787160525719325
Montreal,dalle,Moscow,google,7.670196920633316,20,Moscow,google,Montreal,dalle,13.004428029060364,30,0.4134924989938736
Montreal,google,Moscow,google,13.007034540176392,30,Moscow,google,Montreal,google,12.322978258132935,30,0.4221668799718221
Moscow,dalle,Moscow,google,7.65010541677475,20,Moscow,google,Moscow,dalle,13.285574316978455,30,0.4187135946750641
Moscow,google,Moscow,google,12.415993601083755,30,Moscow,google,Moscow,google,12.415993601083755,30,0.41386645336945854
Mumbai,dalle,Moscow,google,8.210166901350021,20,Moscow,google,Mumbai,dalle,13.475230723619461,30,0.43370795249938965
Mumbai,google,Moscow,google,12.693755760788918,30,Moscow,google,Mumbai,google,12.613037332892418,30,0.42177988489468893
Munich,dalle,Moscow,google,8.74395939707756,20,Moscow,google,Munich,dalle,13.477983325719833,30,0.4444388544559479
Munich,google,Moscow,google,11.925072431564331,30,Moscow,google,Munich,google,12.237510114908218,30,0.40270970910787585
New York,dalle,Moscow,google,18.359618574380875,40,Moscow,google,New York,dalle,14.495427429676056,30,0.46935780005795613
New York,google,Moscow,google,11.541522860527039,30,Moscow,google,New York,google,12.3361194729805,30,0.39796070555845897
Osaka,dalle,Moscow,google,9.024317741394043,20,Moscow,google,Osaka,dalle,14.146754950284958,30,0.46342145383358
Osaka,google,Moscow,google,13.246012181043625,30,Moscow,google,Osaka,google,13.29745477437973,30,0.4423911159237226
Oslo,dalle,Moscow,google,8.084507167339325,20,Moscow,google,Oslo,dalle,13.704744219779968,30,0.43578502774238587
Oslo,google,Moscow,google,13.050976067781448,30,Moscow,google,Oslo,google,13.33503544330597,30,0.43976685851812364
Paris,dalle,Moscow,google,8.205065578222275,20,Moscow,google,Paris,dalle,13.726158857345581,30,0.4386244887113571
Paris,google,Moscow,google,12.934806734323502,30,Moscow,google,Paris,google,12.964340656995773,30,0.4316524565219879
Prague,dalle,Moscow,google,8.353976875543594,20,Moscow,google,Prague,dalle,13.544503033161163,30,0.43796959817409514
Prague,google,Moscow,google,11.180721551179886,30,Moscow,google,Prague,google,12.41299244761467,30,0.3932285666465759
Rio de Janeiro,dalle,Moscow,google,9.037193298339844,20,Moscow,google,Rio de Janeiro,dalle,13.885858863592148,30,0.45846104323863984
Rio de Janeiro,google,Moscow,google,13.295835196971893,30,Moscow,google,Rio de Janeiro,google,13.2146055996418,30,0.4418406799435616
Rome,dalle,Moscow,google,9.302355319261551,20,Moscow,google,Rome,dalle,14.284838616847992,30,0.47174387872219087
Rome,google,Moscow,google,12.188932344317436,30,Moscow,google,Rome,google,12.785250499844551,30,0.41623638073603314
Santiago,dalle,Moscow,google,8.879299908876419,20,Moscow,google,Santiago,dalle,13.95832034945488,30,0.45675240516662596
Santiago,google,Moscow,google,12.542845129966736,30,Moscow,google,Santiago,google,12.7003113925457,30,0.42071927537520726
Seoul,dalle,Moscow,google,9.384510189294815,20,Moscow,google,Seoul,dalle,14.874163687229156,30,0.48517347753047946
Seoul,google,Moscow,google,11.783879220485687,30,Moscow,google,Seoul,google,12.55381852388382,30,0.4056282957394918
Shanghai,dalle,Moscow,google,9.542775720357895,20,Moscow,google,Shanghai,dalle,14.901197046041489,30,0.48887945532798766
Shanghai,google,Moscow,google,12.314072772860527,30,Moscow,google,Shanghai,google,12.269989654421806,30,0.4097343737880389
Shenzhen,dalle,Moscow,google,9.215436846017838,20,Moscow,google,Shenzhen,dalle,13.782015770673752,30,0.45994905233383176
Shenzhen,google,Moscow,google,12.612139493227005,30,Moscow,google,Shenzhen,google,12.579671293497086,30,0.41986351311206815
Singapore,dalle,Moscow,google,9.23087614774704,20,Moscow,google,Singapore,dalle,14.34323662519455,30,0.47148225545883177
Singapore,google,Moscow,google,11.287624940276146,30,Moscow,google,Singapore,google,11.656197294592857,30,0.3823970372478167
Stockholm,dalle,Moscow,google,9.306928992271423,20,Moscow,google,Stockholm,dalle,15.241752594709396,30,0.4909736317396164
Stockholm,google,Moscow,google,11.557232558727264,30,Moscow,google,Stockholm,google,12.405560284852982,30,0.39937988072633746
Sydney,dalle,Moscow,google,9.36354574561119,20,Moscow,google,Sydney,dalle,14.704192787408829,30,0.4813547706604004
Sydney,google,Moscow,google,11.590010017156601,30,Moscow,google,Sydney,google,12.301081836223602,30,0.39818486422300337
São Paulo,dalle,Moscow,google,9.006035923957825,20,Moscow,google,São Paulo,dalle,14.325156897306442,30,0.46662385642528537
São Paulo,google,Moscow,google,13.461105525493622,30,Moscow,google,São Paulo,google,13.057748824357986,30,0.44198090583086014
Taipei,dalle,Moscow,google,8.83230397105217,20,Moscow,google,Taipei,dalle,14.159380167722702,30,0.4598336827754974
Taipei,google,Moscow,google,12.588460087776184,30,Moscow,google,Taipei,google,12.846377789974213,30,0.4239139646291733
Tel Aviv,dalle,Moscow,google,8.746833831071854,20,Moscow,google,Tel Aviv,dalle,13.289225935935974,30,0.4407211953401566
Tel Aviv,google,Moscow,google,13.247903764247894,30,Moscow,google,Tel Aviv,google,12.851798921823502,30,0.4349950447678566
Tokyo,dalle,Moscow,google,9.322676181793213,20,Moscow,google,Tokyo,dalle,15.266810357570648,30,0.4917897307872772
Tokyo,google,Moscow,google,12.218882888555527,30,Moscow,google,Tokyo,google,13.302137583494186,30,0.42535034120082854
Toronto,dalle,Moscow,google,8.549480468034744,20,Moscow,google,Toronto,dalle,13.770672589540482,30,0.4464030611515045
Toronto,google,Moscow,google,12.22250634431839,30,Moscow,google,Toronto,google,12.837970435619354,30,0.4176746129989624
Vienna,dalle,Moscow,google,9.028285384178162,20,Moscow,google,Vienna,dalle,14.816311210393906,30,0.47689193189144136
Vienna,google,Moscow,google,11.942608624696732,30,Moscow,google,Vienna,google,12.741902023553848,30,0.41140851080417634
Warsaw,dalle,Moscow,google,8.830466657876968,20,Moscow,google,Warsaw,dalle,14.300780683755875,30,0.46262494683265687
Warsaw,google,Moscow,google,10.903584033250809,30,Moscow,google,Warsaw,google,12.437134861946106,30,0.38901198158661526
Zurich,dalle,Moscow,google,9.033067017793655,20,Moscow,google,Zurich,dalle,14.239168554544449,30,0.4654447114467621
Zurich,google,Moscow,google,12.268073052167892,30,Moscow,google,Zurich,google,12.320534080266953,30,0.4098101188739141
Abu Dhabi,dalle,Mumbai,dalle,7.814655005931854,20,Mumbai,dalle,Abu Dhabi,dalle,8.815172970294952,20,0.4157456994056702
Abu Dhabi,google,Mumbai,dalle,14.460264563560486,30,Mumbai,dalle,Abu Dhabi,google,8.677579402923584,20,0.4627568793296814
Almaty,dalle,Mumbai,dalle,8.505971282720566,20,Mumbai,dalle,Almaty,dalle,8.359576553106308,20,0.4216386958956718
Almaty,google,Mumbai,dalle,14.402278006076813,30,Mumbai,dalle,Almaty,google,9.164791256189346,20,0.4713413852453232
Amsterdam,dalle,Mumbai,dalle,8.802673488855362,20,Mumbai,dalle,Amsterdam,dalle,8.500082314014435,20,0.4325688950717449
Amsterdam,google,Mumbai,dalle,13.430060029029846,30,Mumbai,dalle,Amsterdam,google,8.993876844644547,20,0.4484787374734879
Athens,dalle,Mumbai,dalle,9.069878578186035,20,Mumbai,dalle,Athens,dalle,8.805501013994217,20,0.4468844898045063
Athens,google,Mumbai,dalle,13.420177608728409,30,Mumbai,dalle,Athens,google,8.456752270460129,20,0.4375385975837707
Auckland,dalle,Mumbai,dalle,7.985681533813477,20,Mumbai,dalle,Auckland,dalle,7.917620629072189,20,0.39758255407214166
Auckland,google,Mumbai,dalle,13.071627706289291,30,Mumbai,dalle,Auckland,google,8.182459026575089,20,0.4250817346572876
Bangkok,dalle,Mumbai,dalle,8.984181225299835,20,Mumbai,dalle,Bangkok,dalle,8.861686557531357,20,0.4461466945707798
Bangkok,google,Mumbai,dalle,13.33898150920868,30,Mumbai,dalle,Bangkok,google,8.063859581947327,20,0.4280568218231201
Barcelona,dalle,Mumbai,dalle,9.196918666362762,20,Mumbai,dalle,Barcelona,dalle,9.044574677944183,20,0.4560373336076736
Barcelona,google,Mumbai,dalle,15.714155673980713,30,Mumbai,dalle,Barcelona,google,9.213267892599106,20,0.49854847133159635
Beijing,dalle,Mumbai,dalle,8.962341457605362,20,Mumbai,dalle,Beijing,dalle,8.630981057882309,20,0.43983306288719176
Beijing,google,Mumbai,dalle,13.756581872701645,30,Mumbai,dalle,Beijing,google,8.274167269468307,20,0.44061498284339906
Berlin,dalle,Mumbai,dalle,9.206981867551804,20,Mumbai,dalle,Berlin,dalle,8.738384157419205,20,0.4486341506242752
Berlin,google,Mumbai,dalle,15.193773597478867,33,Mumbai,dalle,Berlin,google,9.031584948301315,20,0.4570822367128336
Bogota,dalle,Mumbai,dalle,8.453535288572311,20,Mumbai,dalle,Bogota,dalle,8.397494852542877,20,0.4212757535278797
Bogota,google,Mumbai,dalle,14.653818845748901,30,Mumbai,dalle,Bogota,google,9.197150617837906,20,0.47701938927173615
Brussels,dalle,Mumbai,dalle,8.203590244054794,20,Mumbai,dalle,Brussels,dalle,8.356332242488861,20,0.41399806216359136
Brussels,google,Mumbai,dalle,13.909937113523483,30,Mumbai,dalle,Brussels,google,8.616803467273712,20,0.4505348116159439
Bucharest,dalle,Mumbai,dalle,8.201764196157455,20,Mumbai,dalle,Bucharest,dalle,8.410298854112625,20,0.415301576256752
Bucharest,google,Mumbai,dalle,13.977561593055725,31,Mumbai,dalle,Bucharest,google,8.942801684141159,20,0.4494188877881742
Budapest,dalle,Mumbai,dalle,8.013925835490227,20,Mumbai,dalle,Budapest,dalle,7.774734750390053,20,0.39471651464700697
Budapest,google,Mumbai,dalle,13.875716149806976,30,Mumbai,dalle,Budapest,google,8.566955745220184,20,0.4488534379005432
Buenos Aires,dalle,Mumbai,dalle,8.587373226881027,20,Mumbai,dalle,Buenos Aires,dalle,8.381603807210922,20,0.42422442585229875
Buenos Aires,google,Mumbai,dalle,13.869478970766068,30,Mumbai,dalle,Buenos Aires,google,9.072551876306534,20,0.458840616941452
Busan,dalle,Mumbai,dalle,9.936811804771423,20,Mumbai,dalle,Busan,dalle,9.002432256937027,20,0.4734811015427113
Busan,google,Mumbai,dalle,14.920508116483688,30,Mumbai,dalle,Busan,google,9.188772201538086,20,0.4821856063604355
Cairo,dalle,Mumbai,dalle,8.388678759336472,20,Mumbai,dalle,Cairo,dalle,7.930947124958038,20,0.40799064710736277
Cairo,google,Mumbai,dalle,15.164992302656174,32,Mumbai,dalle,Cairo,google,9.275592297315598,20,0.47001124230714947
Caracas,dalle,Mumbai,dalle,8.650507986545563,20,Mumbai,dalle,Caracas,dalle,8.695695102214813,20,0.4336550772190094
Caracas,google,Mumbai,dalle,14.750034391880035,30,Mumbai,dalle,Caracas,google,8.568048179149628,20,0.46636165142059327
Chicago,dalle,Mumbai,dalle,8.940874427556992,20,Mumbai,dalle,Chicago,dalle,8.317530691623688,20,0.431460127979517
Chicago,google,Mumbai,dalle,13.881918162107468,30,Mumbai,dalle,Chicago,google,8.001270115375519,20,0.43766376554965974
